statecode,statename,districtcode,district_name,localbodycode,localbody_name,localbody_type,status,confidence_score,disparity_category,validation_flag,top3_candidates
22,Chhattisgarh,380,Jashpur,253279,Lailunga,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,381,Uttar Bastar Kanker,248063,Keshkal,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,381,Uttar Bastar Kanker,248064,Narayanpur,Municipality,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,381,Uttar Bastar Kanker,253145,Bhanupratappur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,381,Uttar Bastar Kanker,253146,Pakhajur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,381,Uttar Bastar Kanker,253248,Antagarh,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,382,Kabeerdham,250623,Kawardha,Municipality,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,382,Kabeerdham,250624,Pandariya,Municipality,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,382,Kabeerdham,250625,Gandai,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,382,Kabeerdham,273465,Pipariya,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,382,Kabeerdham,273466,Bodla,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,382,Kabeerdham,273467,Pandatarai,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,382,Kabeerdham,273468,Sahaspur-Lohara,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,382,Kabeerdham,301507,Indouri,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,383,Korba,250597,Katghora,Municipality,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,383,Korba,250598,Korba,Municipal Corporations,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,383,Korba,250599,Dipka,Municipality,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,383,Korba,253111,Churikala,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,383,Korba,301510,Banki Mongra,Municipality,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,384,Korea,250578,Chirimiri,Municipal Corporations,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,384,Korea,250579,Baikunthpur,Municipality,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,384,Korea,250582,Jhagrakhand,Town Panchayat,AI PREDICTION,1.0,,AMBIGUOUS PREDICTION,384:Korea(100.0%) | 389:Surguja(100.0%) | 648:Surajpur(100.0%)
22,Chhattisgarh,384,Korea,259685,Shivpur Charcha,Municipality,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,384,Korea,301809,Patna,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,385,Mahasamund,250658,Basna,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,385,Mahasamund,250659,Saraipali,Municipality,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,385,Mahasamund,250660,Pithora,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,385,Mahasamund,250661,Mahasamund,Municipality,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,385,Mahasamund,250662,Bagbahara,Municipality,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,385,Mahasamund,253105,Tumgaon,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,386,Raigarh,250592,Dharamjaigarh,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,386,Raigarh,250593,Gharghoda,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,386,Raigarh,250594,Raigarh,Municipal Corporations,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,386,Raigarh,250595,Kharsia,Municipality,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,386,Raigarh,253278,Pussore,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,386,Raigarh,253280,Kirodimal Nagar,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,387,Raipur,250644,Simga,Municipality,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,387,Raipur,250646,Kurra,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,387,Raipur,250649,Gobra Nawapara,Municipality,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,387,Raipur,250650,Arang,Municipality,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,387,Raipur,250652,Kharora,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,387,Raipur,250653,Raipur,Municipal Corporations,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,387,Raipur,250655,Mana Camp,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,387,Raipur,250657,Tilda Newra,Municipality,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,387,Raipur,253179,Birgaon,Municipal Corporations,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,387,Raipur,298990,Samoda,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,387,Raipur,301509,Sarsiwan,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,388,Rajnandgaon,250628,Dongargarh,Municipality,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,388,Rajnandgaon,250629,Rajnandgaon,Municipal Corporations,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,388,Rajnandgaon,250630,Dongargaon,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,388,Rajnandgaon,250631,Ambagarh Chowki,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,388,Rajnandgaon,253112,Chhuriya,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,388,Rajnandgaon,301808,Lal Bahadur Nagar,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,388,Rajnandgaon,301920,Ghumka,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,389,Surguja,250588,Ambikapur,Municipal Corporations,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,389,Surguja,253120,Sitapur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,389,Surguja,253121,Lakhanpur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,636,Bijapur,253245,Bhairamgarh,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,636,Bijapur,253246,Bhopalpatnam,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,642,Sukma,253216,Sukma,Municipality,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,642,Sukma,253217,Konta,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,642,Sukma,253218,Dornapal,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,643,Kondagaon,250664,Kondagaon,Municipality,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,643,Kondagaon,265121,Farasgaon,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,644,Balodabazar-Bhatapara,250645,Kasdol,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,644,Balodabazar-Bhatapara,250647,Palari,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,644,Balodabazar-Bhatapara,250648,Baloda Bazar,Municipality,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,644,Balodabazar-Bhatapara,250651,Bhatapara,Municipality,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,644,Balodabazar-Bhatapara,250654,Tundra,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,644,Balodabazar-Bhatapara,250656,Bilaigarh,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,644,Balodabazar-Bhatapara,253184,Lavan,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,644,Balodabazar-Bhatapara,301527,Pawni,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,644,Balodabazar-Bhatapara,301528,Rohansi,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,645,Gariyaband,253180,Fingeswar,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,645,Gariyaband,253181,Churra,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,645,Gariyaband,301514,Kopra,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,645,Gariyaband,301812,Devbhog,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,646,Balod,250642,Balod,Municipality,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,646,Balod,250643,Dalli Rajhara,Municipality,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,646,Balod,253156,Dondi,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,646,Balod,253157,Chikhlakasa,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,646,Balod,253158,Gurur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,646,Balod,253159,Dondilohara,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,647,Mungeli,250614,Mungeli,Municipality,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,647,Mungeli,253172,Pathariya,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,647,Mungeli,301630,Jarhagaon,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,648,Surajpur,250585,Surajpur,Municipality,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,648,Surajpur,250586,Vishrampur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,648,Surajpur,253115,Jarhi,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,648,Surajpur,253123,Pratappur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,648,Surajpur,253191,Premnagar,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,648,Surajpur,301867,Shivnandanpur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,649,Balrampur-Ramanujganj,250583,Ramanujganj,Municipality,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,649,Balrampur-Ramanujganj,253116,Wadrafnagar,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,649,Balrampur-Ramanujganj,253117,Rajpur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,649,Balrampur-Ramanujganj,253118,Kusmi,Town Panchayat,AMBIGUOUS MATCH,0.5,LOW DISPARITY,HIGH AMBIGUITY,649:Balrampur-Ramanujganj(50.0%) | | | 650:Bemetara(50.0%)
22,Chhattisgarh,649,Balrampur-Ramanujganj,253119,Balrampur,Municipality,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,649,Balrampur-Ramanujganj,301834,Kusmi,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,650,Bemetara,250632,Bemetara,Municipality,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,650,Bemetara,250633,Than Khamharia,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,650,Bemetara,253149,Saja,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,650,Bemetara,253151,Devkar,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,650,Bemetara,253160,Maro,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,650,Bemetara,253283,Nawagarh,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,650,Bemetara,301508,Dadhi,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,734,Gaurela-Pendra-Marwahi,250609,Pendra,Municipality,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,734,Gaurela-Pendra-Marwahi,250610,Gaurella,Municipality,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,734,Gaurela-Pendra-Marwahi,301513,Marwahi,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,759,Khairagarh-Chhuikhadan-Gandai,250626,Chhuikhadan,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,759,Khairagarh-Chhuikhadan-Gandai,262094,Khairagarh Municipality,Municipality,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,760,Manendragarh-Chirmiri-Bharatpur(M C B),250580,Manendragarh,Municipality,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,760,Manendragarh-Chirmiri-Bharatpur(M C B),250581,Khongapani,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,760,Manendragarh-Chirmiri-Bharatpur(M C B),253220,Nai Ladri,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,760,Manendragarh-Chirmiri-Bharatpur(M C B),301515,Janakpur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,762,Sakti,250606,Sakti,Municipality,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,762,Sakti,253284,Jaijaipur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,762,Sakti,253285,Chandrapur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,762,Sakti,253286,Dhabhara,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,762,Sakti,253289,Adbhar,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,763,Sarangarh-Bilaigarh,250596,Sarangarh,Municipality,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,763,Sarangarh-Bilaigarh,253183,Bhatgaon,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,763,Sarangarh-Bilaigarh,253276,Baramkela,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
22,Chhattisgarh,763,Sarangarh-Bilaigarh,253277,Saria,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,390,Anuppur,253193,Kotma,Municipality,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,390,Anuppur,253194,Bijuri,Municipality,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,390,Anuppur,253195,Amarkantak,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,390,Anuppur,253196,Jaithari,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,390,Anuppur,253197,Pasan,Municipality,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,390,Anuppur,265847,Anuppur Np,Municipality,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,390,Anuppur,298927,Dola,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,390,Anuppur,298928,Doomar Kachhar,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,390,Anuppur,299278,Rajnagar Bangawan,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,391,Ashoknagar,250712,Isagarh,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,391,Ashoknagar,250713,Chanderi,Municipality,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,391,Ashoknagar,250715,Ashoknagar,Municipality,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,391,Ashoknagar,250717,Mungaoli,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,391,Ashoknagar,262977,Shadora,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,391,Ashoknagar,299252,Piprai,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,392,Balaghat,250984,Katangi,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,392,Balaghat,251037,Waraseoni,Municipality,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,392,Balaghat,251040,Balaghat,Municipality,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,392,Balaghat,251041,Baihar,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,392,Balaghat,251042,Malajkhand,Municipality,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,392,Balaghat,253162,Lanji,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,393,Barwani,250908,Sanawad,Municipality,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,393,Barwani,250909,Maheshwar,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,393,Barwani,250910,Mandleshwar,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,393,Barwani,250911,Kasrawad,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,393,Barwani,250913,Khargone,Municipality,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,393,Barwani,250914,Barwani,Municipality,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,393,Barwani,250915,Anjad,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,393,Barwani,250916,Rajpur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,393,Barwani,250917,Pansemal,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,393,Barwani,250918,Khetia,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,393,Barwani,250919,Sendhwa,Municipality,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,393,Barwani,250923,Khandwa,Municipal Corporations,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,393,Barwani,250928,Machalpur,Town Panchayat,AMBIGUOUS MATCH,0.5,LOW DISPARITY,HIGH AMBIGUITY,393:Barwani(50.0%) | | | 396:Bhopal(50.0%)
23,Madhya Pradesh,393,Barwani,253251,Palsud,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,393,Barwani,297118,Niwali Bujurg,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,393,Barwani,297119,Thikri,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,394,Betul,248069,Sarni,Municipality,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,394,Betul,248070,Betul Bazar,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,394,Betul,248071,Multai,Municipality,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,394,Betul,248072,Betul,Municipality,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,394,Betul,248073,Amla,Municipality,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,394,Betul,250964,Bhainsdehi,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,394,Betul,263217,Sainkheda,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,394,Betul,263218,Chicholi,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,394,Betul,263361,Athner,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,394,Betul,298919,Ghodadongri,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,394,Betul,298920,Shahpur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,395,Bhind,250683,Phuphkalan,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,395,Bhind,250684,Bhind,Municipality,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,395,Bhind,250685,Akoda,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,395,Bhind,250686,Gormi,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,395,Bhind,250688,Gohad,Municipality,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,395,Bhind,250689,Mau,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,395,Bhind,250690,Mihona,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,395,Bhind,250691,Lahar,Municipality,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,395,Bhind,250692,Alampur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,395,Bhind,250693,Daboh,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,395,Bhind,290392,Mehgaon,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,395,Bhind,298924,Malanpur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,396,Bhopal,250826,Manasa,Town Panchayat,AMBIGUOUS MATCH,0.5,LOW DISPARITY,HIGH AMBIGUITY,396:Bhopal(50.0%) | | | 419:Neemuch(50.0%)
23,Madhya Pradesh,396,Bhopal,250929,Jirapur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,396,Bhopal,250945,Berasia,Municipality,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,396,Bhopal,250946,Bhopal,Municipal Corporations,AMBIGUOUS MATCH,0.5667,HIGH DISPARITY,NEARLY RESOLVABLE,396:Bhopal(56.67%) | | | 421:Raisen(3.33%)
23,Madhya Pradesh,396,Bhopal,250951,Nasrullaganj,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,396,Bhopal,250959,Mandideep,Municipality,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,396,Bhopal,250967,Harda,Municipality,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,397,Burhanpur,250912,Bhikangaon,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,397,Burhanpur,250924,Pandhana,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,397,Burhanpur,250925,Burhanpur,Municipal Corporations,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,397,Burhanpur,250926,Shahpur Burhanpur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,397,Burhanpur,250927,Nepanagar,Municipality,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,397,Burhanpur,298931,Bistan,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,398,Chhatarpur,250734,Barigarh,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,398,Chhatarpur,250735,Lavkush Nagar,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,398,Chhatarpur,250736,Chandla,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,398,Chhatarpur,250737,Harpalpur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,398,Chhatarpur,250738,Nowgong,Municipality,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,398,Chhatarpur,250739,Garhi -Malhara,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,398,Chhatarpur,250740,Maharajpur,Municipality,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,398,Chhatarpur,250741,Chhatarpur,Municipality,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,398,Chhatarpur,250742,Rajnagar,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,398,Chhatarpur,250743,Khajuraho,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,398,Chhatarpur,250744,Bada -Malhera,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,398,Chhatarpur,250745,Ghuwara,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,398,Chhatarpur,250746,Satai,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,398,Chhatarpur,250747,Bijawar,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,398,Chhatarpur,250748,Buxwaha,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,399,Chhindwara,250756,Chand,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,399,Chhindwara,251007,Harrai,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,399,Chhindwara,251008,Amarwara,Municipality,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,399,Chhindwara,251009,Chaurai,Municipality,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,399,Chhindwara,251010,Jamai,Municipality,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,399,Chhindwara,251018,Newton Chikhli Kalan,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,399,Chhindwara,251022,Dongar Parasia,Municipality,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,399,Chhindwara,251026,Chhindwara,Municipal Corporations,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,399,Chhindwara,251029,Lodhikheda,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,399,Chhindwara,263072,Bichhua,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,399,Chhindwara,293808,Damua,Municipality,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,400,Damoh,250771,Hatta,Municipality,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,400,Damoh,250772,Patharia,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,400,Damoh,250773,Hindoria,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
23,Madhya Pradesh,400,Damoh,250774,Damoh,Municipality,FULL MATCH,1.0,,EXACT MATCH,
